"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
113385.968269239,4.62806589219598,0.0825337199967355,56.0748490723432,0,0,"C2R79_RS01705"
1591.63136957465,2.23600868477495,0.0838368507620806,26.6709527427323,1.02290549212548e-156,6.80232152263443e-154,"C2R79_RS05965"
1498.34163919626,2.01752748668341,0.0763399520797804,26.4281995432085,6.49861555480671e-154,2.88105289596431e-151,"C2R79_RS01810"
15664.58206712,1.48896890157039,0.0590984376662977,25.1947252815366,4.57600705332853e-140,1.52152234523174e-137,"C2R79_RS00550"
1020.11083785181,2.30437615881423,0.0980941199084321,23.4914810486632,4.98437123945077e-122,1.3258427496939e-119,"C2R79_RS02050"
84360.5785595255,1.64000033295522,0.0704277191080229,23.2862905930515,6.10467259102598e-120,1.35320242434409e-117,"C2R79_RS00555"
3588.08536295513,1.68693963417465,0.0793782100798614,21.2519233235096,3.16434493965222e-100,6.01225538533923e-98,"C2R79_RS02055"
94685.9500116049,1.55002604698911,0.0739609752433145,20.9573500334451,1.60793225163167e-97,2.67318736833765e-95,"C2R79_RS01430"
1048.04913822801,1.71600596449881,0.0824575733690902,20.8107744914801,3.45714613314719e-96,5.1088937300953e-94,"C2R79_RS01425"
1522.34388803549,-1.51259111642101,0.0793763144811013,-19.0559504596442,5.86418007594194e-81,7.79935950100278e-79,"C2R79_RS02605"
2031.90639505513,-1.24756356117881,0.0674089694542118,-18.5073821967599,1.80040138940729e-76,2.17684895264699e-74,"C2R79_RS05005"
307.637765061846,-2.34736153303739,0.136104607400958,-17.2467455574238,1.18382539218237e-66,1.31207314300213e-64,"C2R79_RS01870"
3779.31429575982,1.26626483266094,0.0739651163967339,17.1197571821418,1.05715377159316e-65,1.08154962786069e-63,"C2R79_RS00525"
831.078929661851,1.57989456935305,0.0934560051979513,16.9052225804713,4.11767106347045e-64,3.91178751029693e-62,"C2R79_RS05605"
86595.1127670528,0.719068167589581,0.0515335890025395,13.9533881009946,3.00007950750637e-44,2.66007049665565e-42,"C2R79_RS03690"
1150.9586384778,1.34074495958058,0.0990915989126135,13.5303595288936,1.03516128015644e-41,8.60477814130042e-40,"C2R79_RS02075"
1513.05058566182,-0.940801638982341,0.070435800195435,-13.35686733695,1.08015056087654e-40,8.45058968215174e-39,"C2R79_RS08080"
2077.79714935935,1.00093149870131,0.0763523011600674,13.1093822123701,2.909588291347e-39,2.14986245971751e-37,"C2R79_RS02750"
321.706310450299,1.67990816849593,0.129568650843389,12.9653906061464,1.92248580078739e-38,1.34574006055117e-36,"C2R79_RS01940"
1396.896353655,0.945763432920077,0.0736930889181305,12.8338144974595,1.06013311276622e-37,7.04988519989537e-36,"C2R79_RS08205"
887.851387979677,1.05414660356797,0.0823571770790877,12.7996932502395,1.64600127450903e-37,1.04246747385572e-35,"C2R79_RS00125"
5299.69840319899,0.964244649020764,0.0762607626550928,12.644046760741,1.20679269333504e-36,7.29561037334363e-35,"C2R79_RS04635"
58439.0642456993,0.628685970922585,0.0512008378446554,12.2788219370557,1.17699625113459e-34,6.80610875656091e-33,"C2R79_RS06640"
502.67281430314,-1.15789079407823,0.0954118101879685,-12.1357177040987,6.83084454538426e-34,3.78542635223378e-32,"C2R79_RS00200"
911.376715178972,-1.13281085037972,0.0939785988737156,-12.0539235949021,1.84932668469386e-33,9.83841796257132e-32,"C2R79_RS04290"
20015.6426668078,0.68168955600157,0.0582790254147913,11.6969964948754,1.32044792123734e-31,6.75459898171406e-30,"C2R79_RS04930"
479.687127252134,1.27245593202084,0.11124452294031,11.4383692642882,2.68892093719295e-30,1.32454253572838e-28,"C2R79_RS04240"
3047.93542139568,-0.721454684846539,0.0666504764509703,-10.8244490251657,2.63660103790855e-27,1.25238549300656e-25,"C2R79_RS07245"
2104.21232325262,-0.740313561079225,0.0690956334335774,-10.7143320683339,8.71842864170141e-27,3.99845175636651e-25,"C2R79_RS00330"
2041.24177437153,-0.794703075855669,0.0745075854843021,-10.6660693765617,1.46701643564972e-26,6.50377286471374e-25,"C2R79_RS04375"
756.465904743761,-1.02986400252731,0.0976249410473483,-10.5491894948016,5.1237166261457e-26,2.19823971379799e-24,"C2R79_RS07720"
57.4868805418125,-3.26553255944306,0.31281441287031,-10.4392010888479,1.64186621697178e-25,6.82400646428896e-24,"C2R79_RS07975"
331.899722327735,1.20983284598043,0.118640489516926,10.1974701124933,2.03504377449851e-24,8.20184309116064e-23,"C2R79_RS03005"
5374.92514266127,-0.632161281513521,0.0627907918885535,-10.0677386365112,7.67217779232227e-24,3.00117543052607e-22,"C2R79_RS00335"
14525.8478223842,-0.512536776623387,0.0509617100455406,-10.0572915658712,8.53131039889969e-24,3.24189795158188e-22,"C2R79_RS07220"
2511.99449977195,-0.60736998013657,0.0607986647047237,-9.98985722937071,1.68824725012357e-23,6.23713567406763e-22,"C2R79_RS00455"
979.081799593688,0.907564645231031,0.0942995451242552,9.62427383965813,6.31513870316717e-22,2.27003634465198e-20,"C2R79_RS01815"
3606.10471558314,-0.659070578761895,0.068619854380672,-9.60466303390369,7.64074409700249e-22,2.67426043395087e-20,"C2R79_RS00480"
4599.26084091311,-0.589553976507889,0.0622344254004507,-9.47311673104352,2.71615865868343e-21,9.26279747704863e-20,"C2R79_RS07235"
1624.67088559005,0.632567938350247,0.0682919715394179,9.26269844157495,1.99329710697253e-20,6.62771288068367e-19,"C2R79_RS00685"
1239.84549348378,0.700468006014978,0.0759496248423948,9.22279744591943,2.89448252936343e-20,9.3894189367155e-19,"C2R79_RS03015"
