"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id"
584243.235363415,1.78878800391059,0.0756815982715431,23.6357059676843,1.65588590748989e-123,6.05705634581829e-122,"C2R79_RS01705"
471792.89842138,1.30001045247097,0.0468151818953213,27.7689928745292,1.02777272104394e-169,8.40355342500633e-168,"C2R79_RS03695"
276121.16775519,1.3988851331584,0.0535589067969569,26.1186274481218,2.24008408943683e-150,1.5568584421586e-148,"C2R79_RS06635"
179382.83987365,1.29605450533559,0.0728472123570841,17.7914083929878,8.23829690101564e-71,1.5268310256549e-69,"C2R79_RS08090"
98846.0534684077,1.22733474274124,0.0636374990252212,19.2863447109199,6.99473196580615e-83,1.62044623874509e-81,"C2R79_RS06820"
97122.7235024172,-1.35450073103051,0.070528461137126,-19.2050231805995,3.35974003926723e-82,7.65580107308434e-81,"C2R79_RS02590"
68704.310548835,1.61732225445675,0.0499360906300629,32.3878428217021,4.07090173308288e-230,5.14413946271382e-228,"C2R79_RS03835"
64379.3860284256,2.12240951074334,0.0506088774984624,41.9374942826547,0,0,"C2R79_RS05600"
60956.7229365497,1.5217261553822,0.0528559316425295,28.7900734712956,2.85564240286175e-182,2.83524495712703e-180,"C2R79_RS00715"
51908.987818871,2.6871996335576,0.0483672075507976,55.558295994975,0,0,"C2R79_RS04155"
47004.6987146891,1.31420821807379,0.0536028618496656,24.5175009826828,9.61240908758839e-133,4.94861060435106e-131,"C2R79_RS04925"
46037.7746690299,1.07295892970338,0.0529573995032033,20.2607933880605,2.85327854611253e-91,7.62703303672387e-90,"C2R79_RS04930"
38672.7502913826,2.12108947033115,0.0473482974141369,44.7975869497233,0,0,"C2R79_RS05680"
37208.0090470641,1.44770321799344,0.0541144674656358,26.7526095292866,1.15140798822217e-157,8.89142835349342e-156,"C2R79_RS03700"
36665.8276151871,1.47405169637639,0.0437890195151037,33.6625873951792,2.04040648366633e-248,2.8361650122962e-246,"C2R79_RS02150"
34977.6452486851,1.22189760495036,0.0525576754653687,23.2486995311559,1.46628049819811e-119,5.22597408332147e-118,"C2R79_RS06630"
26486.023624502,1.13350720923999,0.0464380030463687,24.4090429148768,1.3710031769981e-131,6.57136005526674e-130,"C2R79_RS03600"
25876.8583920326,1.18522364414895,0.0473977902826339,25.0058839680382,5.27580307839189e-138,3.18842012128901e-136,"C2R79_RS06935"
24658.1239113915,1.27726133240952,0.0540080204603982,23.6494750505822,1.19508707539011e-123,4.48965144538446e-122,"C2R79_RS04425"
24653.2903375104,2.15682542331598,0.0576423906231519,37.4173485866787,2.04094314499279e-306,4.05272995934283e-304,"C2R79_RS05255"
24060.1186172723,-1.17442458045911,0.0689623893788081,-17.0299287921716,4.92641340099275e-65,8.05613485574109e-64,"C2R79_RS03450"
18657.4648691999,1.17292284426741,0.0494547881855194,23.717073458437,2.40369786339489e-124,9.28094452810805e-123,"C2R79_RS01590"
18034.0020007296,1.95339211614086,0.0509631076683338,38.3295329800817,0,0,"C2R79_RS02160"
16932.7468739143,2.05566406988949,0.057382543464187,35.8238576714964,4.69659960574454e-281,8.16034181498113e-279,"C2R79_RS06755"
15848.3170798702,-1.11713492857101,0.0468944310608543,-23.8223367529787,1.960310773907e-125,8.01421169332568e-124,"C2R79_RS07095"
14871.0273182783,1.62017367690887,0.0521001081841104,31.0973188612877,2.61816883745339e-212,3.03271223671684e-210,"C2R79_RS04380"
14419.6889469535,1.08460440589156,0.0501826788767561,21.613122897549,1.35188843323095e-103,4.08505417867614e-102,"C2R79_RS07485"
13565.2880523924,1.21561389973896,0.0547229572411048,22.2139657837398,2.51710225919239e-109,7.77504920061651e-108,"C2R79_RS06170"
11557.7325227043,1.01312302318265,0.056123084648091,18.0518057682545,7.63530915776372e-73,1.51615424704165e-71,"C2R79_RS03595"
10675.7748696021,1.03982351502471,0.0616484712133556,16.8669797410879,7.87197766098178e-64,1.21578321652941e-62,"C2R79_RS01735"
10088.1643144168,1.77017498967914,0.0521964179869384,33.9137254614313,4.18111248110461e-252,6.45749594303935e-250,"C2R79_RS02180"
9602.67913028886,1.30876771365974,0.0534564793137987,24.482864013117,2.2490118263972e-132,1.11647372810433e-130,"C2R79_RS07125"
9557.52934547661,1.03897906313173,0.0721763830912615,14.3950003953236,5.56245677711607e-47,5.56245677711607e-46,"C2R79_RS01730"
9187.28154450236,1.35426180882778,0.0508934405326324,26.6097515643384,5.23495855613442e-156,3.82978547001413e-154,"C2R79_RS04920"
9017.93319990442,-1.15353833297634,0.0569667586854356,-20.2493236335608,3.60150850706839e-91,9.44546570721709e-90,"C2R79_RS08070"
8614.73741524306,1.22323243238882,0.0490469619104089,24.9400245141223,2.73978592666316e-137,1.58679268252575e-135,"C2R79_RS04595"
8366.95680899445,1.29509799899912,0.0522569102656566,24.7832868880933,1.35764376656777e-135,7.54849934211678e-134,"C2R79_RS06465"
6175.45504850256,1.28466252044896,0.0614876641201361,20.8930122624101,6.19838841560697e-97,1.79494997868618e-95,"C2R79_RS01025"
6086.00196789032,1.1598390422378,0.0512615121437529,22.6259233045106,2.40868566809543e-113,8.37018269663161e-112,"C2R79_RS04320"
6054.18400292323,1.50418410878957,0.0590617385719235,25.4679957813607,4.46162901516664e-143,2.95317349099125e-141,"C2R79_RS03570"
5679.91344565508,-1.1013569212994,0.0670899328107442,-16.4161279518084,1.46630346670256e-60,2.12308522782974e-59,"C2R79_RS06995"
5188.56677379073,1.21574659072436,0.0675007325797048,18.0108651308163,1.6010657086747e-72,3.04860456857238e-71,"C2R79_RS02025"
